"wage","educ","exper","black_ind","smsa_ind","region"
830.96,18,31,0,1,"S"
403.61,16,7,0,1,"S"
1044.63,12,22,0,1,"S"
317.46,12,6,0,1,"S"
830.96,11,33,0,1,"S"
265.91,10,3,0,1,"S"
364.04,9,25,0,1,"S"
555.56,12,15,0,1,"S"
949.67,12,29,0,1,"S"
402.23,12,30,0,1,"S"
207.31,12,1,0,1,"S"
949.67,18,4,0,1,"S"
581.67,12,8,0,1,"S"
403.61,13,13,1,1,"S"
356.13,13,15,1,1,"S"
356.13,12,37,0,1,"S"
462.96,12,7,0,1,"S"
230.29,13,34,0,1,"S"
703.79,14,29,0,1,"S"
364.04,12,6,0,1,"S"
711.18,12,40,0,1,"S"
391.74,10,15,0,1,"S"
249.29,12,11,1,1,"S"
807.22,15,14,0,1,"S"
213.68,16,1,0,1,"S"
92.59,10,8,1,1,"S"
98.77,11,39,1,0,"S"
832.62,18,19,0,1,"S"
790.12,9,33,0,1,"S"
830.96,18,24,0,1,"S"
522.32,12,27,0,1,"S"
711.54,12,33,0,0,"S"
641.03,12,15,0,1,"S"
289.65,12,5,0,1,"S"
536.56,16,12,0,1,"S"
296.87,13,11,0,1,"S"
522.32,15,19,0,1,"S"
279.44,12,10,0,0,"S"
474.83,12,21,1,0,"S"
830.53,14,18,0,0,"S"
432.1,9,26,0,0,"S"
308.64,7,20,0,0,"S"
255.86,12,7,1,0,"S"
783.48,9,32,0,0,"S"
917.36,16,15,0,1,"S"
403.61,12,7,0,1,"S"
332.38,10,15,0,1,"S"
1185.8,12,18,0,1,"S"
617.28,9,43,0,0,"S"
308.64,8,6,1,0,"S"
246.91,10,8,1,0,"S"
105.82,9,14,1,0,"S"
664.77,16,17,0,0,"S"
401.23,9,28,1,0,"S"
224.43,8,20,1,0,"S"
582.01,8,33,1,0,"S"
830.96,12,8,0,0,"S"
1102.02,12,11,0,0,"S"
498.58,9,16,0,0,"S"
676.64,12,25,0,1,"S"
284.9,12,13,0,0,"S"
466.39,14,34,0,0,"S"
1187.08,12,32,0,1,"S"
429.41,12,7,0,1,"S"
788.75,16,26,0,0,"S"
222.22,12,4,1,0,"S"
593.54,16,7,0,1,"S"
949.67,14,23,0,1,"S"
226.34,10,5,0,1,"S"
807.22,12,26,0,1,"S"
1020.89,14,35,0,0,"S"
878.44,9,48,0,0,"S"
282.47,10,4,0,0,"S"
445.82,3,48,0,1,"S"
403.61,12,3,0,1,"S"
949.67,14,20,0,1,"S"
474.83,16,2,0,1,"S"
166.19,18,25,0,1,"S"
284.9,12,26,1,1,"S"
301.11,12,24,1,1,"S"
597.89,6,49,1,1,"S"
239.2,12,27,1,0,"S"
617.28,12,8,0,0,"S"
263.03,12,26,0,0,"S"
546.06,16,22,1,0,"S"
1044.63,12,15,0,0,"S"
356.6,12,18,0,1,"S"
132.28,13,15,0,1,"S"
593.54,12,26,0,0,"S"
1068.38,12,11,0,1,"S"
409.66,10,30,1,1,"S"
419.81,11,8,0,1,"S"
861.54,13,9,0,1,"S"
391.74,12,14,0,0,"S"
261.16,7,29,0,0,"S"
226.76,12,23,1,0,"S"
142.45,11,4,1,1,"S"
949.67,13,22,0,1,"S"
1265.43,12,33,0,1,"S"
61.73,12,0,0,0,"S"
807.22,12,27,0,1,"S"
881.83,11,48,0,1,"S"
2374.15,16,18,0,1,"S"
493.83,8,49,0,0,"S"
164.61,12,2,0,1,"S"
159.07,12,26,0,1,"S"
205.76,8,18,0,1,"S"
185.19,14,42,0,1,"S"
949.67,12,33,0,1,"S"
332.38,12,16,1,1,"S"
409.47,10,25,0,1,"S"
1234.57,18,26,0,0,"S"
1333.33,13,27,0,1,"S"
688.51,15,29,0,1,"S"
474.83,12,13,0,1,"S"
213.68,10,33,0,0,"S"
396.83,13,3,0,0,"S"
238.5,10,25,1,0,"S"
498.58,11,25,0,1,"S"
318.14,12,12,0,1,"S"
751.48,12,24,0,1,"S"
298.77,12,2,1,1,"S"
641.03,14,20,0,1,"S"
893.78,12,15,0,1,"S"
830.96,16,14,0,1,"S"
231.48,4,29,0,1,"S"
618.23,12,13,0,1,"S"
949.67,16,28,0,1,"S"
1131.69,16,44,0,1,"S"
142.45,15,4,0,1,"S"
263.58,12,11,0,1,"S"
287.11,12,6,0,1,"S"
606.76,12,19,0,1,"S"
643.4,14,14,0,1,"S"
759.73,12,17,0,1,"S"
546.06,12,6,0,1,"S"
641.03,16,25,0,1,"S"
379.87,12,6,0,1,"S"
379.87,12,38,0,1,"S"
308.64,12,9,0,1,"S"
379.87,11,25,0,1,"S"
401.95,13,28,0,1,"S"
772.07,16,20,0,1,"S"
474.83,14,11,0,1,"S"
751.48,12,22,0,1,"S"
356.03,10,7,0,1,"S"
441.6,15,20,0,1,"S"
593.54,14,19,0,1,"S"
795.35,12,11,0,1,"S"
150.56,12,8,0,1,"S"
593.54,16,3,1,1,"S"
854.7,16,17,0,1,"S"
474.83,18,9,0,1,"S"
707.57,12,31,0,1,"S"
766.46,14,37,0,1,"S"
783.48,12,37,0,1,"S"
464.51,12,6,0,1,"S"
283.95,12,8,0,1,"S"
427.35,12,14,0,1,"S"
949.67,18,24,0,1,"S"
593.54,16,4,0,1,"S"
256.17,7,41,0,1,"S"
783.48,16,13,0,1,"S"
168.35,12,37,0,1,"S"
949.67,12,17,0,1,"S"
843.18,14,15,0,1,"S"
1044.63,13,19,0,1,"S"
925.93,17,13,0,1,"S"
925.93,18,7,0,1,"S"
830.96,12,14,0,1,"S"
250.08,12,3,0,1,"S"
332.38,13,22,0,1,"S"
522.32,15,5,0,1,"S"
378.82,12,7,0,1,"S"
2374.15,12,23,0,1,"S"
1163.34,16,18,0,1,"S"
415.48,12,20,0,1,"S"
154.77,12,1,0,1,"S"
641.03,18,11,0,1,"S"
105.82,7,27,0,1,"S"
332.38,14,18,0,1,"S"
71.23,12,0,0,1,"S"
783.48,14,23,0,1,"S"
2374.15,12,33,0,1,"S"
902.18,12,20,0,1,"S"
610.16,16,26,1,1,"S"
617.28,12,32,0,1,"S"
337.13,12,10,0,1,"S"
1068.38,14,30,0,1,"S"
807.22,18,12,0,1,"S"
522.32,14,10,0,1,"S"
332.38,16,7,0,1,"S"
567.23,9,15,0,1,"S"
189.93,12,1,0,1,"S"
656.69,12,41,0,1,"S"
830.96,13,23,0,1,"S"
508.35,7,45,0,1,"S"
474.83,12,30,0,1,"S"
474.83,13,11,0,1,"S"
212.73,10,7,0,1,"S"
451.09,12,11,0,1,"S"
522.32,12,40,0,1,"S"
712.25,17,14,0,1,"S"
890.31,18,21,0,1,"S"
237.42,12,3,0,1,"S"
830.96,18,7,0,1,"S"
1400.76,16,8,0,1,"S"
1353.28,14,22,0,1,"S"
878.44,10,43,0,1,"S"
1424.5,18,20,0,1,"S"
569.8,12,15,0,1,"S"
451.85,14,2,0,1,"S"
498.58,17,6,0,1,"S"
288.07,10,8,0,1,"S"
493.83,18,2,0,1,"S"
759.73,12,17,0,1,"S"
403.61,18,23,0,1,"S"
296.3,16,0,0,1,"S"
902.18,13,31,0,1,"S"
624.41,13,8,0,1,"S"
1258.31,14,27,0,1,"S"
664.77,14,7,0,1,"S"
370.37,10,26,0,1,"S"
271.6,18,26,0,1,"S"
913.58,15,12,0,1,"S"
1000,12,44,0,1,"S"
1305.79,16,36,0,1,"S"
740.74,13,13,0,1,"S"
559.83,16,18,0,1,"S"
1219.18,16,24,0,1,"S"
472.46,17,22,0,1,"S"
211.28,13,1,0,1,"S"
394.33,12,2,0,1,"S"
474.83,12,29,0,1,"S"
208.33,12,8,0,1,"S"
1237.04,14,19,0,1,"S"
830.96,18,9,0,1,"S"
232.67,12,4,1,1,"S"
379.87,12,5,0,1,"S"
357.51,12,10,0,1,"S"
320.99,8,41,0,1,"S"
569.8,16,34,0,1,"S"
611.42,12,27,0,1,"S"
854.7,15,12,0,1,"S"
498.58,10,19,0,1,"S"
308.64,12,9,0,1,"S"
593.54,12,20,0,1,"S"
498.58,12,4,0,1,"S"
664.77,16,4,0,1,"S"
830.96,15,20,0,1,"S"
213.68,12,11,0,1,"S"
783.48,14,21,0,1,"S"
189.93,12,12,0,1,"S"
451.09,10,42,0,1,"S"
112.23,15,19,0,1,"S"
576.13,11,29,0,1,"S"
1139.6,14,20,1,1,"S"
522.32,16,4,0,1,"S"
1877.97,18,11,0,1,"S"
1788.86,16,22,0,1,"S"
581.67,13,33,0,1,"S"
356.13,12,1,0,1,"S"
474.83,12,15,0,1,"S"
237.42,12,31,0,1,"S"
403.61,12,9,0,1,"S"
735.99,13,23,0,1,"S"
284.9,12,35,0,1,"S"
1344.78,16,12,0,1,"S"
2700.62,14,36,0,1,"S"
953.4,12,28,0,1,"S"
1543.21,13,23,0,1,"S"
197.53,12,34,0,1,"S"
115.23,16,16,0,1,"S"
416.67,11,9,0,1,"S"
569.8,12,7,0,1,"S"
589.23,12,7,0,1,"S"
226.34,12,1,0,1,"S"
664.77,12,31,0,1,"S"
830.96,12,47,0,1,"S"
783.48,14,21,0,1,"S"
1503.7,15,24,0,1,"S"
304.86,12,5,0,1,"S"
165.43,12,9,1,1,"S"
902.18,16,22,0,1,"S"
569.8,14,15,0,1,"S"
949.67,12,29,0,0,"S"
569.8,14,36,0,0,"S"
67.28,16,33,0,0,"S"
522.32,15,20,0,0,"S"
451.09,10,16,0,0,"S"
2136.75,16,18,0,1,"S"
949.67,16,32,0,1,"S"
572.17,12,24,0,0,"S"
1047.29,18,33,0,0,"S"
867.9,8,42,1,0,"S"
403.61,12,5,0,0,"S"
691.36,9,47,0,0,"S"
522.32,14,14,0,0,"S"
352.73,12,18,0,0,"S"
439.22,13,5,0,0,"S"
403.61,15,16,0,0,"S"
554.3,16,10,0,0,"S"
489.1,12,11,0,0,"S"
733.88,12,31,0,0,"S"
197.53,16,0,0,0,"S"
196.41,12,1,0,0,"S"
448.93,12,13,0,0,"S"
641.03,14,20,0,0,"S"
1424.5,18,27,0,0,"S"
664.77,16,31,0,1,"S"
246.91,12,4,0,1,"S"
854.7,12,37,0,0,"S"
327.16,14,7,0,0,"S"
261.16,11,13,0,0,"S"
854.7,12,9,1,0,"S"
597.2,12,18,0,0,"S"
130.58,13,25,0,0,"S"
1139.6,14,25,0,0,"S"
800.62,12,28,0,0,"S"
688.51,12,25,0,0,"S"
593.54,12,32,0,0,"S"
284.05,11,9,0,0,"S"
403.16,12,14,0,0,"S"
285.49,7,42,0,0,"S"
484.33,9,43,0,0,"S"
688.51,12,27,0,0,"S"
361.34,16,8,0,0,"S"
415.48,17,17,0,0,"S"
188.34,16,19,0,1,"S"
67.9,16,22,0,1,"S"
161.44,12,13,1,1,"S"
281.48,13,15,0,0,"S"
356.13,10,30,1,0,"S"
237.42,13,7,0,0,"S"
688.51,13,18,0,0,"S"
308.64,16,12,0,1,"S"
1709.4,16,30,0,0,"S"
1011.32,17,24,0,0,"S"
246.91,13,-1,0,0,"S"
237.42,12,34,0,0,"S"
444.44,12,12,0,0,"S"
246.91,14,13,0,0,"S"
1329.53,14,14,0,0,"S"
379.87,10,17,0,0,"S"
92.59,12,0,0,0,"S"
427.35,13,13,0,0,"S"
403.61,10,13,0,0,"S"
1120,12,13,0,0,"S"
189.93,7,15,0,0,"S"
807.57,10,33,0,0,"S"
508.85,12,5,0,0,"S"
345.68,8,26,0,0,"S"
356.13,12,28,0,0,"S"
382.72,12,12,0,0,"S"
735.99,14,13,0,0,"S"
264.48,14,9,0,0,"S"
712.25,17,8,0,0,"S"
427.35,11,13,0,0,"S"
781.89,9,9,0,0,"S"
598.29,17,26,0,0,"S"
329.77,12,7,1,0,"S"
317.75,5,42,0,0,"S"
211.87,9,9,0,0,"S"
759.73,14,8,0,0,"S"
1202.91,16,40,0,0,"S"
1471.98,14,17,0,0,"S"
759.73,13,26,0,0,"S"
98.77,12,1,0,0,"S"
329.22,12,8,0,0,"S"
359.86,8,15,0,0,"S"
166.19,12,36,0,1,"S"
788.98,18,16,0,1,"S"
617.28,16,20,0,1,"S"
128.6,4,43,0,0,"S"
1187.08,14,17,0,0,"S"
854.7,18,25,0,0,"S"
790.22,16,29,0,0,"S"
261.16,3,51,0,0,"S"
686.06,12,40,0,0,"S"
227.92,10,30,0,0,"S"
415.48,18,2,0,0,"S"
705.13,14,12,0,0,"S"
403.61,11,3,0,0,"S"
1139.6,16,19,0,0,"S"
949.67,16,12,0,0,"S"
1020.89,12,30,0,0,"S"
716.22,18,20,0,1,"S"
1129.63,16,35,0,1,"S"
185.19,14,0,0,1,"S"
379.87,14,26,0,1,"S"
166.19,16,2,0,1,"S"
744.28,12,8,0,1,"S"
177.34,3,45,0,0,"S"
617.28,7,44,0,0,"S"
308.64,14,1,0,0,"S"
1038.16,12,36,0,1,"S"
498.58,16,2,0,1,"S"
56.98,14,8,0,1,"S"
261.16,11,23,1,1,"S"
362.65,13,1,0,1,"S"
735.99,16,4,0,1,"S"
1009.66,14,24,0,1,"S"
284.9,12,3,0,1,"S"
997.15,12,27,0,1,"S"
878.44,13,18,0,1,"S"
992.36,12,30,0,1,"S"
593.54,16,13,0,1,"S"
644.12,12,9,0,1,"S"
94.97,12,22,1,1,"S"
512.82,12,5,0,1,"S"
237.42,13,4,0,1,"S"
92.59,10,10,0,1,"S"
248.79,2,20,0,1,"S"
200.62,5,28,0,1,"S"
200.62,7,5,0,1,"S"
670.19,6,48,0,1,"S"
166.19,14,0,0,1,"S"
411.52,16,7,0,1,"S"
1187.08,16,26,0,1,"S"
474.83,18,18,0,1,"S"
2374.15,17,9,0,1,"S"
356.13,16,2,0,1,"S"
557.93,16,7,0,1,"S"
759.73,14,19,0,1,"S"
949.67,15,29,1,1,"S"
257.72,14,3,0,1,"S"
1026.57,16,8,0,1,"S"
403.61,14,24,0,1,"S"
937.8,16,8,0,1,"S"
1448.24,16,7,0,1,"S"
1061.25,16,19,0,1,"S"
1020.89,16,20,0,1,"S"
546.06,16,17,0,1,"S"
493.83,13,13,0,1,"S"
304.8,12,10,0,1,"S"
902.18,16,11,0,1,"S"
1661.92,16,22,0,1,"S"
2374.15,16,14,0,1,"S"
987.65,18,19,0,1,"S"
370.37,6,24,0,1,"S"
593.54,13,26,0,1,"S"
493.83,10,16,0,1,"S"
213.68,10,10,0,1,"S"
249.29,12,20,0,1,"S"
356.13,12,11,0,1,"S"
679.01,12,14,0,1,"S"
712.25,15,8,0,1,"S"
902.18,12,18,1,1,"S"
1899.34,16,16,0,1,"S"
506.49,12,11,0,1,"S"
356.13,12,5,0,1,"S"
688.51,16,12,0,1,"S"
474.83,7,27,0,1,"S"
237.42,14,1,0,1,"S"
284.9,12,1,0,1,"S"
638.18,13,-1,0,1,"S"
593.54,12,14,0,1,"S"
1234.57,12,14,0,1,"S"
1661.92,16,25,0,1,"S"
2374.15,18,16,0,1,"S"
617.28,9,7,0,1,"S"
1020.89,14,10,0,1,"S"
997.15,12,15,0,1,"S"
546.06,14,11,0,1,"S"
759.73,12,25,0,1,"S"
379.87,13,6,0,1,"S"
257.2,12,1,0,1,"S"
427.35,12,6,0,1,"S"
783.48,15,18,0,1,"S"
664.77,12,23,0,1,"S"
395.06,13,28,0,1,"S"
183.29,0,29,0,1,"S"
284.9,8,14,0,1,"S"
308.64,11,13,0,1,"S"
1139.6,12,31,0,1,"S"
653.59,12,10,0,1,"S"
759.73,13,13,0,1,"S"
1246.44,18,17,0,1,"S"
237.42,2,57,0,1,"S"
664.77,12,13,0,1,"S"
902.18,12,30,0,1,"S"
721.75,16,14,0,1,"S"
147.42,13,17,1,1,"S"
448.72,12,30,0,1,"S"
474.83,11,20,0,1,"S"
308.64,14,29,0,1,"S"
493.83,15,2,1,1,"S"
283.22,12,16,1,1,"S"
1187.08,12,32,0,1,"S"
1780.63,17,13,0,1,"S"
2374.15,18,22,0,1,"S"
2374.15,16,23,0,1,"S"
1353.28,16,10,0,1,"S"
1115.86,14,15,0,1,"S"
1566.95,18,11,0,1,"S"
2374.15,17,19,0,1,"S"
427.35,12,4,0,1,"S"
416.67,6,29,0,1,"S"
712.25,14,18,0,1,"S"
949.67,13,27,0,1,"S"
296.3,13,9,0,1,"S"
1424.5,18,22,0,1,"S"
427.35,12,30,0,1,"S"
830.96,18,26,0,1,"S"
593.54,8,35,0,1,"S"
593.54,13,24,0,1,"S"
593.54,15,13,0,1,"S"
1529.9,18,24,0,1,"S"
498.24,16,25,0,1,"S"
712.25,18,15,0,1,"S"
1353.28,16,28,0,1,"S"
261.16,12,27,0,1,"S"
166.19,14,2,0,1,"S"
1139.6,12,19,0,1,"S"
341.88,18,4,0,1,"S"
823.05,11,11,0,1,"S"
807.22,16,7,0,1,"S"
925.93,12,15,0,1,"S"
1210.83,13,40,0,1,"S"
790.12,14,12,0,1,"S"
830.96,14,9,1,1,"S"
351.78,6,19,0,1,"S"
740.74,14,17,0,1,"S"
712.25,12,8,0,1,"S"
2469.11,11,32,0,1,"S"
593.54,16,4,0,1,"S"
522.32,12,15,0,1,"S"
344.25,11,4,0,1,"S"
1044.63,14,27,0,1,"S"
407.41,11,6,0,1,"S"
406.64,14,17,0,1,"S"
830.96,12,43,0,1,"S"
902.18,12,7,0,1,"S"
691.36,6,28,0,1,"S"
451.09,14,4,0,1,"S"
1234.57,16,18,0,1,"S"
308.64,6,13,0,1,"S"
273.81,6,21,0,1,"S"
1139.6,18,10,0,1,"S"
686.04,12,7,0,1,"S"
142.45,12,7,0,1,"S"
130.58,10,3,0,1,"S"
783.48,14,16,1,1,"S"
308.64,12,14,1,1,"S"
1424.5,16,31,0,1,"S"
308.64,15,16,1,1,"S"
522.32,12,28,1,1,"S"
178.06,12,5,1,1,"S"
593.54,18,17,1,1,"S"
949.67,13,20,0,1,"S"
580.97,12,17,0,1,"S"
249.29,6,19,0,1,"S"
249.29,5,16,0,1,"S"
249.29,9,7,0,1,"S"
432.1,13,9,0,1,"S"
276.54,6,13,0,1,"S"
370.37,4,27,0,1,"S"
474.83,12,4,0,1,"S"
356.13,12,3,0,1,"S"
949.67,16,17,1,1,"S"
376.95,10,19,0,1,"S"
474.83,12,40,0,1,"S"
569.8,16,7,0,1,"S"
474.83,12,17,1,1,"S"
1822.65,16,43,0,1,"S"
2374.15,18,4,0,1,"S"
1780.63,18,8,0,1,"S"
874.49,12,17,0,1,"S"
474.83,12,24,0,1,"S"
771.6,12,43,0,1,"S"
807.22,16,4,0,1,"S"
557.93,14,6,0,1,"S"
569.8,16,43,0,1,"S"
807.22,8,43,0,1,"S"
284.9,12,1,0,1,"S"
783.48,16,18,0,1,"S"
1234.57,18,15,0,1,"S"
593.54,16,30,0,1,"S"
249.29,14,9,0,1,"S"
237.42,11,10,0,1,"S"
904.32,14,20,1,1,"S"
178.06,7,41,0,1,"S"
94.97,12,1,0,1,"S"
356.13,9,14,0,1,"S"
249.29,6,29,0,1,"S"
374,6,43,0,1,"S"
427.35,11,14,0,1,"S"
427.35,10,43,0,1,"S"
759.73,16,27,1,1,"S"
834.27,17,12,0,1,"S"
807.22,18,14,0,1,"S"
593.54,14,11,0,1,"S"
949.67,18,20,0,1,"S"
301.78,12,6,0,1,"S"
569.8,16,19,0,1,"S"
949.67,14,8,0,1,"S"
569.8,14,3,0,1,"S"
867.21,16,12,0,1,"S"
534.98,16,11,0,1,"S"
1068.38,12,44,0,1,"S"
592.68,15,25,0,1,"S"
1068.38,16,18,0,1,"S"
308.64,12,17,1,1,"S"
284.9,9,21,1,1,"S"
949.67,16,28,0,1,"S"
486.7,12,17,1,1,"S"
1424.5,12,10,0,1,"S"
759.73,12,13,1,1,"S"
3086.39,17,15,0,1,"S"
593.54,16,29,0,1,"S"
712.25,14,12,0,1,"S"
451.09,15,8,1,1,"S"
624.69,13,17,0,1,"S"
546.06,16,35,0,1,"S"
664.77,16,16,0,1,"S"
593.54,8,18,0,1,"S"
284.9,13,13,0,1,"S"
427.35,6,40,0,1,"S"
142.45,6,16,0,1,"S"
332.38,12,6,0,1,"S"
524.69,13,13,0,1,"S"
148.15,16,16,1,1,"S"
308.64,10,5,0,1,"S"
2374.15,18,25,0,1,"S"
308.64,11,13,0,1,"S"
379.87,6,45,0,1,"S"
514.4,12,16,0,1,"S"
902.18,14,16,0,1,"S"
411.52,10,10,0,1,"S"
641.03,16,15,0,1,"S"
949.67,18,38,0,1,"S"
902.18,16,7,0,1,"S"
521.26,12,18,0,1,"S"
712.25,15,33,0,1,"S"
356.13,14,26,1,1,"S"
1187.08,14,44,0,1,"S"
617.28,16,3,0,1,"S"
370.37,16,4,0,1,"S"
830.96,15,10,0,1,"S"
854.7,12,12,0,1,"S"
1424.5,16,22,0,1,"S"
1210.83,18,21,0,1,"S"
939.35,16,9,0,1,"S"
261.16,12,2,0,1,"S"
832.72,18,25,0,1,"S"
246.91,15,2,0,1,"S"
830.96,18,14,0,1,"S"
284.9,14,1,0,1,"S"
676.64,12,11,0,1,"S"
661.23,13,26,0,1,"S"
249.29,13,2,0,1,"S"
166.19,12,2,0,1,"S"
854.7,10,22,0,1,"S"
427.35,12,24,1,1,"S"
498.58,16,6,1,1,"S"
1215.57,13,19,0,1,"S"
448.72,16,4,0,1,"S"
987.65,14,4,0,1,"S"
712.25,16,8,0,1,"S"
498.58,12,17,0,1,"S"
593.54,12,12,0,1,"S"
878.44,16,20,0,1,"S"
830.96,16,12,0,1,"S"
664.77,12,12,0,1,"S"
1068.38,16,20,0,1,"S"
474.83,18,13,0,1,"S"
576.13,10,18,0,1,"S"
712.25,18,6,0,1,"S"
514.4,10,13,0,1,"S"
432.1,13,11,0,1,"S"
611.06,14,30,0,1,"S"
830.96,13,7,0,1,"S"
475.62,12,15,0,1,"S"
888.89,18,12,0,1,"S"
570.28,12,6,0,1,"S"
427.35,16,3,0,1,"S"
467.71,18,22,0,1,"S"
925.93,11,37,0,1,"S"
261.16,10,14,0,1,"S"
807.22,13,4,0,1,"S"
664.77,12,6,0,1,"S"
569.8,18,8,0,1,"S"
219.8,4,13,0,1,"S"
142.45,6,11,0,1,"S"
296.77,9,9,0,1,"S"
2347.74,17,17,0,1,"S"
783.48,13,21,0,1,"S"
712.25,12,16,0,1,"S"
246.91,14,6,0,1,"S"
175.95,6,12,0,1,"S"
641.03,16,16,0,1,"S"
142.45,3,39,0,1,"S"
215.1,9,7,0,1,"S"
1187.08,17,1,0,1,"S"
724.12,13,2,0,1,"S"
712.25,18,10,0,1,"S"
664.77,12,13,1,1,"S"
237.42,8,9,0,1,"S"
1020.89,16,12,0,1,"S"
66.31,15,-1,0,1,"S"
396.83,14,5,0,1,"S"
451.09,16,2,0,1,"S"
961.54,16,30,0,1,"S"
1424.5,15,18,0,1,"S"
1044.63,18,4,0,1,"S"
1543.21,16,26,0,1,"S"
1424.5,16,33,0,1,"S"
1163.34,16,35,0,1,"S"
403.61,16,9,0,1,"S"
237.42,12,20,0,1,"S"
617.28,12,27,0,1,"S"
498.58,5,54,0,1,"S"
308.64,10,39,1,1,"S"
959.88,16,5,0,1,"S"
712.25,18,9,0,1,"S"
1210.83,14,30,0,1,"S"
432.1,12,26,0,1,"S"
246.91,13,3,0,1,"S"
759.73,16,27,0,1,"S"
664.77,13,23,0,1,"S"
846.39,16,21,0,1,"S"
158.71,9,14,0,1,"S"
759.73,13,17,0,1,"S"
925.93,18,11,0,1,"S"
1353.28,17,14,0,1,"S"
1153.85,16,8,0,1,"S"
546.06,12,22,1,1,"S"
474.83,14,18,1,1,"S"
1828.11,16,31,0,1,"S"
1115.86,16,19,0,1,"S"
1282.72,16,12,0,1,"S"
296.77,0,45,0,1,"S"
142.45,9,3,0,1,"S"
256.41,9,8,0,1,"S"
403.61,0,43,0,1,"S"
189.93,6,7,0,1,"S"
237.42,4,15,0,1,"S"
308.64,9,6,0,1,"S"
3086.39,15,27,0,1,"S"
805.18,18,14,0,1,"S"
427.35,12,8,1,1,"S"
1187.08,16,18,0,1,"S"
185.19,0,37,0,1,"S"
617.28,16,4,0,1,"S"
637.86,14,20,0,1,"S"
1614.43,12,31,0,1,"S"
363.25,16,20,0,1,"S"
498.58,14,1,0,1,"S"
332.38,12,3,0,1,"S"
1140.88,18,4,0,1,"S"
1103.51,18,10,0,1,"S"
1661.92,16,10,0,1,"S"
1163.34,12,32,0,1,"S"
712.25,12,37,0,1,"S"
308.64,10,22,0,1,"S"
1329.53,18,13,0,1,"S"
403.61,14,4,0,1,"S"
415.48,13,26,0,1,"S"
676.64,18,15,0,1,"S"
1851.85,16,31,0,1,"S"
1424.5,16,18,0,1,"S"
138.89,15,21,0,1,"S"
1495.73,18,21,0,1,"S"
1780.63,16,10,0,1,"S"
830.96,18,28,0,1,"S"
569.8,12,10,0,1,"S"
1012.35,18,6,0,1,"S"
323.98,12,29,0,1,"S"
386.99,12,5,0,1,"S"
593.54,12,31,0,1,"S"
881.83,12,33,0,1,"S"
593.54,12,20,0,1,"S"
949.67,13,20,0,1,"S"
712.25,18,18,0,1,"S"
1305.79,16,18,0,1,"S"
379.87,14,6,1,1,"S"
349,14,6,0,1,"S"
949.67,18,7,0,1,"S"
343.59,12,6,0,1,"S"
137.17,9,8,0,1,"S"
534.19,12,12,1,1,"S"
997.15,15,26,1,1,"S"
332.38,12,26,1,1,"S"
213.68,12,1,1,1,"S"
997.15,16,37,0,1,"S"
506.49,14,20,1,1,"S"
63.16,10,12,1,1,"S"
474.83,12,9,1,1,"S"
712.25,11,36,0,1,"S"
948.53,16,17,0,1,"S"
807.22,14,13,0,1,"S"
522.32,12,22,0,1,"S"
941.8,16,23,0,1,"S"
514.4,14,8,0,1,"S"
902.18,16,7,0,1,"S"
925.93,16,13,0,1,"S"
813.15,12,35,0,1,"S"
444.44,12,16,0,1,"S"
759.73,17,6,0,1,"S"
356.13,16,23,0,1,"S"
406.33,14,11,1,1,"S"
1329.53,18,4,0,1,"S"
890.31,11,26,0,1,"S"
689.7,16,1,0,1,"S"
569.8,15,20,0,1,"S"
1661.92,16,28,0,1,"S"
185.19,16,-1,0,1,"S"
1068.38,14,15,0,1,"S"
1647.67,18,18,0,1,"S"
1115.86,14,15,0,1,"S"
629.88,14,13,0,1,"S"
902.18,18,4,0,1,"S"
2374.15,18,12,0,1,"S"
2374.15,18,13,0,1,"S"
2374.15,16,31,0,1,"S"
308.64,14,-1,0,1,"S"
712.25,16,4,0,1,"S"
1283.95,12,5,0,1,"S"
847.25,12,35,0,1,"S"
385.8,12,20,0,1,"S"
688.51,14,2,0,1,"S"
569.8,16,16,0,1,"S"
878.44,18,13,0,1,"S"
664.77,17,25,0,1,"S"
268.28,12,3,0,1,"S"
168.28,12,11,1,1,"S"
379.87,14,10,1,1,"S"
767.45,18,11,0,1,"S"
2374.15,18,11,0,1,"S"
593.54,12,14,0,1,"S"
288.94,15,0,1,1,"S"
308.64,6,18,0,1,"S"
222.13,8,12,0,1,"S"
163.82,6,19,0,1,"S"
688.51,7,20,0,1,"S"
468.28,14,19,1,1,"S"
451.09,12,18,1,1,"S"
895.67,13,15,0,1,"S"
484.33,16,9,0,1,"S"
641.03,12,18,0,1,"S"
740.74,12,21,0,1,"S"
617.28,12,8,0,1,"S"
344.25,6,30,0,1,"S"
303.89,3,49,0,1,"S"
328.28,8,27,0,1,"S"
284.9,14,3,1,1,"S"
217.86,12,4,0,1,"S"
131.93,12,2,0,1,"S"
237.42,9,23,0,1,"S"
102.88,12,6,0,1,"S"
166.19,12,8,0,1,"S"
175.69,12,5,0,1,"S"
712.25,12,21,0,1,"S"
617.28,14,9,0,1,"S"
636.79,12,46,0,1,"S"
569.8,13,7,0,1,"S"
1258.31,12,41,0,1,"S"
963.91,12,20,1,1,"S"
271.6,12,4,0,1,"S"
451.09,12,18,0,1,"S"
261.16,12,4,0,1,"S"
356.13,8,37,0,1,"S"
261.16,12,6,0,1,"S"
284.9,11,21,0,1,"S"
370.37,6,21,0,1,"S"
